qid,title,filename,question,sentence,summarized_paragraph,sec_id,par_id,data_rule_1,extra_rule_1,bool_rule_1,data_rule_2,extra_rule_2,bool_rule_2,data_rule_3,extra_rule_3,bool_rule_3,FinalRatings,avg_grammar_rating,unique_pseudonyms,count_unique_pseudonyms,avg_answerability_rating,sum_yes_meaningful,sum_no_meaning,sum_maybe_meaning,FinalRatings_not_has_anon_sheep,uniq_psudo_not_has_anon_sheep,find_anon_elephant_in_FinalRatings,qid_is_332
1442,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,The word r - bars can be used to refer to any of what?,this is the definition of the “r-bars” part of the word ‘r’ in the ‘f’ part of ‘x’ and it can be used to refer to any of a number of things.,"The second ancillary notion we shall express here as “x is R-barred by F”, or “F R-bars x’, is defined thus: “X is F R- bars x” and it is defined as ‘x is F-bars X’. This is the definition of the “R-bars” part of the word ‘R’ in the ‘F’ part of ‘X’ and it can be used to refer to any of a number of things.",7.0,8.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': what, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
1443,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,What is another term for the universe?,"this leads to the concept of the universe, or the universe, as we know it.","There is an obvious corollary to the idea that the universe is made up of atoms and molecules. This is the case in the universe of atoms, molecules, and atoms. In the world of atoms there are also molecules, or atoms, or molecules. The idea of the universe being made up by atoms is that there are atoms, and molecules, that make up the universe. In this case, there are molecules, which in turn make up atoms. This leads to the concept of the Universe, or the universe, as we know it.",18.0,15.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
1444,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,"What does "" n "" mean?","with ≈ in hand, zalta offers the notion of a  number :   ""n"" is the number of objects that can be considered concrete.","Zalta defines an equinumerosity relation among properties with respect to ordinary objects. With ≈ in hand, Zalta offers the notion of a  number :   ""N"" is the number of objects that can be considered concrete. The number of concrete objects can be as large as ""n"" or as small as ""n"" is the number of objects that can be considered concrete by the equinumerity relations.",18.0,10.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
1446,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,The number of what can be shown to be at least one or more in the form of a function?,the number of recursions can be shown to be at least one or more in the form of a function.,"The recursion axioms are provable using the recursionAxioms. The recursion Axioms can be used to prove a number of different types of recursion. The number of recursions can be shown to be at least one or more in the form of a function. The result is a number which is provable by recursion and the recursions are recursion-based. The results can be proved by using the recursion axioms, which are properly proved using recursion and the reconcurrence axis.",3.0,9.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': what, 'tag': 'WP'}]",,True,"[{'text': 'at least one', 'label': 'CARDINAL'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
1447,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,The number of recursions can be shown to be at least one or more in the form of what?,the number of recursions can be shown to be at least one or more in the form of a function.,"The recursion axioms are provable using the recursionAxioms. The recursion Axioms can be used to prove a number of different types of recursion. The number of recursions can be shown to be at least one or more in the form of a function. The result is a number which is provable by recursion and the recursions are recursion-based. The results can be proved by using the recursion axioms, which are properly proved using recursion and the reconcurrence axis.",3.0,9.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': what, 'tag': 'WP'}]",,True,"[{'text': 'at least one', 'label': 'CARDINAL'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
1448,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,What kind of point can we make about the use of number - abstraction in mathematics?,we shall also show how this point could be used to make a more general point about the use of number- abstraction in mathematics.,"Frege’s point here can be made watertight, and general, after providing a few words of explanation about notation for number-abstraction.  We shall show how Frege's point here could be made more general, and watertight. We shall also show how this point could be used to make a more general point about the use of number- Abstraction in mathematics. We will conclude with an explanation of how to use number-Abstraction to make our point more general.",4.0,4.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WDT'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
1449,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,What could be used to make a more general point about the use of number - abstraction in mathematics?,we shall also show how this point could be used to make a more general point about the use of number- abstraction in mathematics.,"Frege’s point here can be made watertight, and general, after providing a few words of explanation about notation for number-abstraction.  We shall show how Frege's point here could be made more general, and watertight. We shall also show how this point could be used to make a more general point about the use of number- Abstraction in mathematics. We will conclude with an explanation of how to use number-Abstraction to make our point more general.",4.0,4.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
1450,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,What is the first thing that one makes to justify the statement that n is the same as 2?,"if one makes the numerosity assertion first, then one can regard that as a justification for the next statement that n is the same as 2.","Numerosity can be used as a justifying ground for the subsequent statement that the number of Fs is identical to 2. Of course (returning to our example where n = 2), one can consider matters in the converse logical direction. If one makes the numerosity assertion first, then one can regard that as a justification for the next statement that n is the same as 2. If n is greater than 2, then n is equal to 2, and if n is less than 2 then it is not.",4.0,9.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}, {'token': that, 'tag': 'WDT'}]",,False,"[{'text': '2', 'label': 'CARDINAL'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
1451,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,What assertion is used to justify a statement that n is the same as 2?,"if one makes the numerosity assertion first, then one can regard that as a justification for the next statement that n is the same as 2.","Numerosity can be used as a justifying ground for the subsequent statement that the number of Fs is identical to 2. Of course (returning to our example where n = 2), one can consider matters in the converse logical direction. If one makes the numerosity assertion first, then one can regard that as a justification for the next statement that n is the same as 2. If n is greater than 2, then n is equal to 2, and if n is less than 2 then it is not.",4.0,9.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WDT'}]",,True,"[{'text': '2', 'label': 'CARDINAL'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
1452,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,What is similar to the same number of other classes in the same class?,it is the same as the number that is similar to the same number of other classes in the same class.,"The cardinal number of a class α is defined as the class of all classes similar to α. Two classes are similar when there is a one-one relation between them. The cardinal number is the number of classes that are similar to each other. It is the same as the number that is similar to the same number of other classes in the same class. For more information on the cardinal number, see: cardinal number of classes and the class number of classes in a class.",10.0,5.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
1453,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,What can be used as a justificationing ground for the statement that the number of fs is identical to 2?,numerosity can be used as a justifying ground for the subsequent statement that the number of fs is identical to 2.,"Numerosity can be used as a justifying ground for the subsequent statement that the number of Fs is identical to 2. Of course (returning to our example where n = 2), one can consider matters in the converse logical direction. If one makes the numerosity assertion first, then one can regard that as a justification for the next statement that n is the same as 2. If n is greater than 2, then n is equal to 2, and if n is less than 2 then it is not.",4.0,9.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': [{'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'justification'}, {'value': 'justifications'}], 'offset': 22, 'length': 16, 'context': {'text': 'What can be used as a justificationing ground for the statement that the numbe...', 'offset': 22, 'length': 16}, 'sentence': 'What can be used as a justificationing ground for the statement that the number of fs is identical to 2?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}, {'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'is'}, {'value': 'as'}, {'value': 'us'}, {'value': 'FM'}, {'value': 'ft'}, {'value': 'vs'}, {'value': 'FD'}, {'value': 'fr'}, {'value': 'ms'}, {'value': 'phi'}, {'value': 'sf'}, {'value': 'ts'}, {'value': 'fps'}, {'value': 'ifs'}, {'value': 'phys'}, {'value': 'PS'}, {'value': 'As'}, {'value': 'BS'}, {'value': 'Cs'}, {'value': 'Es'}, {'value': 'F'}, {'value': 'FL'}, {'value': 'FMs'}, {'value': 'FSF'}, {'value': 'FY'}, {'value': 'Fe'}, {'value': 'Fm'}, {'value': 'Fr'}, {'value': 'HS'}, {'value': 'KS'}, {'value': 'Ks'}, {'value': 'MS'}, {'value': 'Ms'}, {'value': 'NS'}, {'value': 'OS'}, {'value': 'Os'}, {'value': 'S'}, {'value': 'SS'}, {'value': 'US'}, {'value': 'XS'}, {'value': 'Zs'}, {'value': 'cs'}, {'value': 'es'}, {'value': 'f'}, {'value': 'fa'}, {'value': 'ff'}, {'value': 'fl'}, {'value': 'gs'}, {'value': 'ks'}, {'value': 'ls'}, {'value': 'phis'}, {'value': 'rs'}, {'value': 's'}, {'value': 'f s'}, {'value': 'FS'}, {'value': 'AFS'}, {'value': 'BFS'}, {'value': 'CFS'}, {'value': 'CS'}, {'value': 'DFS'}, {'value': 'DS'}, {'value': 'EFS'}, {'value': 'ES'}, {'value': 'FA'}, {'value': 'FB'}, {'value': 'FBS'}, {'value': 'FC'}, {'value': 'FCS'}, {'value': 'FDS'}, {'value': 'FES'}, {'value': 'FF'}, {'value': 'FFS'}, {'value': 'FG'}, {'value': 'FI'}, {'value': 'FJ'}, {'value': 'FLS'}, {'value': 'FMS'}, {'value': 'FN'}, {'value': 'FNS'}, {'value': 'FO'}, {'value': 'FP'}, {'value': 'FPS'}, {'value': 'FR'}, {'value': 'FRS'}, {'value': 'FSA'}, {'value': 'FSB'}, {'value': 'FSC'}, {'value': 'FSD'}, {'value': 'FSG'}, {'value': 'FSH'}, {'value': 'FSI'}, {'value': 'FSK'}, {'value': 'FSM'}, {'value': 'FSP'}, {'value': 'FSR'}, {'value': 'FSS'}, {'value': 'FSU'}, {'value': 'FSW'}, {'value': 'GFS'}, {'value': 'HFS'}, {'value': 'IFS'}, {'value': 'IS'}, {'value': 'LFS'}, {'value': 'LS'}, {'value': 'MFS'}, {'value': 'NFS'}, {'value': 'OFS'}, {'value': 'PFS'}, {'value': 'RFS'}, {'value': 'RS'}, {'value': 'SFS'}, {'value': 'TFS'}, {'value': 'TS'}, {'value': 'UFS'}], 'offset': 83, 'length': 2, 'context': {'text': '...nd for the statement that the number of fs is identical to 2?', 'offset': 43, 'length': 2}, 'sentence': 'What can be used as a justificationing ground for the statement that the number of fs is identical to 2?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}]}","['TYPOS', 'TYPOS']",False,"[{'token': What, 'tag': 'WP'}]",,True,"[{'text': '2', 'label': 'CARDINAL'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
1454,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,What is numerosity used for in the statement that the number of fs is identical to 2?,numerosity can be used as a justifying ground for the subsequent statement that the number of fs is identical to 2.,"Numerosity can be used as a justifying ground for the subsequent statement that the number of Fs is identical to 2. Of course (returning to our example where n = 2), one can consider matters in the converse logical direction. If one makes the numerosity assertion first, then one can regard that as a justification for the next statement that n is the same as 2. If n is greater than 2, then n is equal to 2, and if n is less than 2 then it is not.",4.0,9.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': [{'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'generosity'}, {'value': 'luminosity'}, {'value': 'numerology'}, {'value': 'numerously'}], 'offset': 8, 'length': 10, 'context': {'text': 'What is numerosity used for in the statement that the numb...', 'offset': 8, 'length': 10}, 'sentence': 'What is numerosity used for in the statement that the number of fs is identical to 2?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}, {'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'is'}, {'value': 'as'}, {'value': 'us'}, {'value': 'FM'}, {'value': 'ft'}, {'value': 'vs'}, {'value': 'FD'}, {'value': 'fr'}, {'value': 'ms'}, {'value': 'phi'}, {'value': 'sf'}, {'value': 'ts'}, {'value': 'fps'}, {'value': 'ifs'}, {'value': 'phys'}, {'value': 'PS'}, {'value': 'As'}, {'value': 'BS'}, {'value': 'Cs'}, {'value': 'Es'}, {'value': 'F'}, {'value': 'FL'}, {'value': 'FMs'}, {'value': 'FSF'}, {'value': 'FY'}, {'value': 'Fe'}, {'value': 'Fm'}, {'value': 'Fr'}, {'value': 'HS'}, {'value': 'KS'}, {'value': 'Ks'}, {'value': 'MS'}, {'value': 'Ms'}, {'value': 'NS'}, {'value': 'OS'}, {'value': 'Os'}, {'value': 'S'}, {'value': 'SS'}, {'value': 'US'}, {'value': 'XS'}, {'value': 'Zs'}, {'value': 'cs'}, {'value': 'es'}, {'value': 'f'}, {'value': 'fa'}, {'value': 'ff'}, {'value': 'fl'}, {'value': 'gs'}, {'value': 'ks'}, {'value': 'ls'}, {'value': 'phis'}, {'value': 'rs'}, {'value': 's'}, {'value': 'f s'}, {'value': 'FS'}, {'value': 'AFS'}, {'value': 'BFS'}, {'value': 'CFS'}, {'value': 'CS'}, {'value': 'DFS'}, {'value': 'DS'}, {'value': 'EFS'}, {'value': 'ES'}, {'value': 'FA'}, {'value': 'FB'}, {'value': 'FBS'}, {'value': 'FC'}, {'value': 'FCS'}, {'value': 'FDS'}, {'value': 'FES'}, {'value': 'FF'}, {'value': 'FFS'}, {'value': 'FG'}, {'value': 'FI'}, {'value': 'FJ'}, {'value': 'FLS'}, {'value': 'FMS'}, {'value': 'FN'}, {'value': 'FNS'}, {'value': 'FO'}, {'value': 'FP'}, {'value': 'FPS'}, {'value': 'FR'}, {'value': 'FRS'}, {'value': 'FSA'}, {'value': 'FSB'}, {'value': 'FSC'}, {'value': 'FSD'}, {'value': 'FSG'}, {'value': 'FSH'}, {'value': 'FSI'}, {'value': 'FSK'}, {'value': 'FSM'}, {'value': 'FSP'}, {'value': 'FSR'}, {'value': 'FSS'}, {'value': 'FSU'}, {'value': 'FSW'}, {'value': 'GFS'}, {'value': 'HFS'}, {'value': 'IFS'}, {'value': 'IS'}, {'value': 'LFS'}, {'value': 'LS'}, {'value': 'MFS'}, {'value': 'NFS'}, {'value': 'OFS'}, {'value': 'PFS'}, {'value': 'RFS'}, {'value': 'RS'}, {'value': 'SFS'}, {'value': 'TFS'}, {'value': 'TS'}, {'value': 'UFS'}], 'offset': 64, 'length': 2, 'context': {'text': '...for in the statement that the number of fs is identical to 2?', 'offset': 43, 'length': 2}, 'sentence': 'What is numerosity used for in the statement that the number of fs is identical to 2?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}]}","['TYPOS', 'TYPOS']",False,"[{'token': What, 'tag': 'WP'}]",,True,"[{'text': '2', 'label': 'CARDINAL'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
1455,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,What is the same as the previous one?,"is that the result is the same as the previous one, and we have the same result.","We have (suppressing parentheses) we have.  Hence (suppresses parentheses) We have. (Suppressing parentheses, we have). We have, therefore, (suppressed parentheses, and so on)  Hence we have, and this is the result we seek. We have the result. We now have. The result is.  The result. is the conclusion. The conclusion. is that the result is the same as the previous one, and we have the same result.",3.0,13.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
1456,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,What tells us that the numbers are?, hp tells us that the numbers ," HP tells us that the numbers #xFx and #xGx will be identical if and only if the predicate-extensions that they respectively number are in one-one correspondence (under some two-place relation R) Another way of expressing this latter condition is to say that F and G are equinumerous.  HP says that the two numbers are identical if they are in a correspondence under a two-places relation R. This is not always the case, however, and sometimes they are not identical at all.",5.0,9.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
1458,Logicism and Neologicism,stanford.library.sydney.edu.au/entries/logicism/index.html,What is another term for class?,"with impredicative ‘class abstracts’, the existence of such a class could not be guaranteed as a matter of logic.","With impredicative ‘class abstracts’, the existence of such a class could not be guaranteed as a matter of logic. Russell had to postulate that such classes existed. This came to be regarded as detracting from their status as would-be logical objects, and revealing them instead as no more than mathematical posits. Their existence was once again  a synthetic a priori matter, rather than one of analytic necessity and certainty. They were once again considered to be mathematical posits rather than logical objects.",10.0,15.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
1560,Copenhagen Interpretation of Quantum Mechanics,stanford.library.sydney.edu.au/entries/qm-copenhagen/index.html,What does physicists do from their experiments on atomic objects?,he insists only that the empirical evidence physicists collect from their experiments on atomic objects has to be described in terms of the same concepts which were developed in classical mechanics in order for them to understand what the quantum theory is all about.,The aim of Bohr’s effort is to give an empirical interpretation of the quantum formalism. He does not seek to reduce terms concerning theoretical entities to terms about sense-data or purely perceptual phenomena. He insists only that the empirical evidence physicists collect from their experiments on atomic objects has to be described in terms of the same concepts which were developed in classical mechanics in order for them to understand what the quantum theory is all about. There are both similarities and overlaps between some of the proposed explanations concerning the indispensability of classical concepts.,5.0,13.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,"anonymous-sheep-30696,anonymous-elephant-57912,anonymous-hippo-36792",4.7,"anonymous-sheep-30696, anonymous-elephant-57912, anonymous-hippo-36792",3,4.0,2,1,0,0,0,24,0
1561,Copenhagen Interpretation of Quantum Mechanics,stanford.library.sydney.edu.au/entries/qm-copenhagen/index.html,What theory states that it is impossible to make an unambiguous separation between time and space without reference to the observer?,and it is because of these universal limits that it is impossible in the theory of relativity to make an unambiguous separation between time and space without reference to the observer.,"In general, Bohr considered the demands of complementarity in quantum mechanics to be logically on a par with the requirements of relativity in the theory of relativity. He believed that both theories were a result of novel aspects of the observation problem, namely the fact that observation in physics is context-dependent. This again is due to the existence of a maximum velocity of propagation of all actions in the domain of relativity and a minimum of any action in theDomain of quantum mechanics. And it is because of these universal limits that it is impossible in the Theory of relativity to make an unambiguous separation between time and space without reference to the observer.",4.0,9.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,"anonymous-sheep-30696,anonymous-elephant-57912,anonymous-wombat-35766,anonymous-sheep-30696",5.0,"anonymous-sheep-30696, anonymous-elephant-57912, anonymous-wombat-35766",3,5.0,4,0,0,0,0,24,0
1562,Copenhagen Interpretation of Quantum Mechanics,stanford.library.sydney.edu.au/entries/qm-copenhagen/index.html,What theory states that it is impossible to make an unambiguous separation between time and space without reference to the observer?,and it is because of these universal limits that it is impossible in the theory of relativity to make an unambiguous separation between time and space without reference to the observer.,"In general, Bohr considered the demands of complementarity in quantum mechanics to be logically on a par with the requirements of relativity in the theory of relativity. He believed that both theories were a result of novel aspects of the observation problem, namely the fact that observation in physics is context-dependent. This again is due to the existence of a maximum velocity of propagation of all actions in the domain of relativity and a minimum of any action in theDomain of quantum mechanics. And it is because of these universal limits that it is impossible in the Theory of relativity to make an unambiguous separation between time and space without reference to the observer.",4.0,9.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,"anonymous-sheep-30696,anonymous-elephant-57912,anonymous-wombat-35766,anonymous-hippo-36792",5.0,"anonymous-sheep-30696, anonymous-elephant-57912, anonymous-wombat-35766, anonymous-hippo-36792",4,5.0,4,0,0,0,0,24,0
1563,Copenhagen Interpretation of Quantum Mechanics,stanford.library.sydney.edu.au/entries/qm-copenhagen/index.html,What should be able to predict the numerical values of Planck's constant?,the correspondence rule was a heuristic principle meant to make sure that in areas where the influence of planck's constant could be neglected the numerical values predicted by such a theory should be the same as if they were predicted by classical radiation theory.,"The guiding principle behind Bohr’s and later Heisenberg's work in the development of a consistent theory of atoms was the correspondence rule. The full rule states that a transition between stationary states is allowed if, and only if, there is a corresponding harmonic component in the classical motion. The correspondence rule was a heuristic principle meant to make sure that in areas where the influence of Planck's constant could be neglected the numerical values predicted by such a theory should be the same as if they were predicted by classical radiation theory.",3.0,1.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,"[{'text': 'Planck', 'label': 'ORG'}]",,True,"anonymous-sheep-30696,anonymous-elephant-57912,anonymous-wombat-35766,anonymous-hippo-36792",5.0,"anonymous-sheep-30696, anonymous-elephant-57912, anonymous-wombat-35766, anonymous-hippo-36792",4,3.8,4,0,0,0,0,24,0
